player_total,dealer_card,soft,win_prob,best_move
20,10,0,0.568,0
19,10,1,0.424,0
16,11,0,0.1905,0
14,10,0,0.221,1
20,10,0,0.54,0
14,7,0,0.2945,1
19,10,0,0.438,0
20,11,0,0.502,0
7,8,0,0.2655,0
13,10,1,0.318,1
17,10,0,0.2075,0
18,9,0,0.3475,0
9,7,0,0.4875,1
17,8,0,0.2455,0
9,3,0,0.498,1
15,3,0,0.377,0
20,10,1,0.52,0
9,4,0,0.5015,1
16,2,0,0.3485,0
12,7,0,0.3355,1
16,3,0,0.393,0
8,5,0,0.4815,1
19,7,1,0.7835,0
15,10,1,0.324,1
10,10,0,0.3945,1
6,4,0,0.387,0
18,4,1,0.5145,1
13,11,0,0.2085,0
20,3,0,0.7645,0
16,9,0,0.2415,1
13,6,0,0.467,0
20,11,0,0.492,0
17,5,0,0.398,0
21,2,1,0.889,0
8,5,0,0.469,1
12,10,0,0.251,1
14,5,0,0.4485,0
20,10,0,0.5425,0
7,7,0,0.2805,1
21,10,1,0.8955,0
14,11,0,0.192,0
19,9,0,0.4575,0
19,10,0,0.4115,0
13,10,0,0.2545,0
10,10,0,0.402,1
15,2,0,0.3585,0
17,10,0,0.2095,0
19,11,1,0.3785,0
17,3,0,0.3665,0
17,9,1,0.3495,1
11,10,0,0.4785,1
15,7,0,0.279,1
20,4,0,0.7815,0
21,7,1,0.9225,0
14,7,0,0.311,1
16,10,0,0.2185,0
19,9,0,0.444,0
11,10,0,0.464,1
18,5,0,0.5295,0
8,5,0,0.4645,1
18,6,0,0.5255,0
20,8,0,0.8575,0
12,6,0,0.4215,0
17,3,1,0.4815,1
21,6,1,0.8935,0
17,2,0,0.37,0
18,6,0,0.5425,0
18,9,0,0.352,0
12,10,0,0.2615,1
13,10,0,0.239,1
12,8,0,0.3315,1
9,3,0,0.497,1
17,10,0,0.222,0
5,4,0,0.3995,1
5,8,0,0.2615,1
15,10,1,0.308,1
10,10,0,0.415,1
14,5,0,0.424,0
12,6,0,0.4405,0
13,10,0,0.226,1
18,8,1,0.418,1
21,2,1,0.8725,0
18,11,0,0.253,0
12,8,0,0.3275,1
16,7,0,0.2565,0
14,11,0,0.2055,0
14,5,0,0.408,0
16,8,1,0.393,1
19,10,1,0.4205,0
11,9,0,0.5045,1
19,7,0,0.761,0
16,11,0,0.2035,0
14,10,0,0.215,1
6,9,0,0.2435,0
19,9,1,0.467,0
14,7,0,0.312,1
15,6,0,0.4565,0
5,5,0,0.4235,1
20,6,1,0.783,0
7,10,0,0.2295,1
12,3,0,0.365,0
11,2,0,0.594,1
19,9,0,0.4965,0
16,3,1,0.474,1
19,10,0,0.4115,0
14,9,0,0.2465,1
10,10,0,0.392,1
20,10,0,0.547,0
18,4,0,0.5255,0
16,8,1,0.3885,1
17,3,0,0.389,0
21,10,1,0.886,0
20,10,0,0.56,0
14,3,0,0.3685,0
10,4,0,0.6005,1
11,5,0,0.6135,1
6,10,0,0.2175,1
6,2,0,0.354,0
14,11,0,0.1915,0
17,4,0,0.4115,0
14,5,1,0.5215,1
6,2,0,0.364,1
12,9,0,0.283,1
20,10,0,0.5495,0
20,11,0,0.518,0
12,10,0,0.266,1
9,9,0,0.354,1
19,5,0,0.661,0
10,6,0,0.6175,1
16,3,1,0.4785,1
13,9,0,0.267,1
14,2,0,0.3415,0
12,7,0,0.3515,1
15,4,0,0.3985,0
21,7,1,0.9215,0
20,9,0,0.824,0
12,10,0,0.249,1
12,4,0,0.4195,0
15,10,0,0.213,0
14,3,0,0.3595,0
13,7,0,0.326,1
19,10,1,0.432,0
14,10,0,0.2145,0
18,10,0,0.332,0
15,11,0,0.2085,0
12,6,0,0.4605,0
12,4,0,0.4015,0
11,10,0,0.4785,1
18,5,0,0.5305,0
12,5,0,0.4115,0
18,5,0,0.5435,0
21,2,1,0.8825,0
18,6,1,0.5495,0
10,7,0,0.539,1
10,5,0,0.587,1
9,3,0,0.515,1
14,4,0,0.403,0
8,8,0,0.3145,1
12,7,0,0.337,1
14,11,0,0.1975,1
16,10,0,0.2225,0
18,8,1,0.4255,1
12,9,0,0.2625,1
10,11,0,0.3455,1
14,3,0,0.375,0
14,6,0,0.423,0
20,9,0,0.8225,0
14,2,0,0.357,0
16,2,0,0.37,0
17,5,0,0.399,0
20,9,0,0.8345,0
9,10,0,0.327,1
21,3,1,0.888,0
17,7,0,0.276,0
7,8,0,0.2625,1
15,10,0,0.2185,0
10,3,0,0.54,1
14,11,0,0.1905,0
13,3,0,0.3845,0
12,10,0,0.241,1
14,6,1,0.546,1
20,11,0,0.5155,0
18,8,1,0.442,1
7,9,0,0.2375,1
13,7,1,0.4195,1
9,10,0,0.301,1
15,2,0,0.366,0
9,6,0,0.546,1
13,5,0,0.429,0
12,3,0,0.367,0
11,4,0,0.625,1
17,9,0,0.2285,0
7,6,0,0.449,0
20,10,0,0.5285,0
15,8,0,0.263,1
5,10,0,0.2145,1
11,10,0,0.4685,1
7,4,0,0.4025,0
8,4,0,0.4585,1
12,8,0,0.325,1
21,6,1,0.9065,0
10,3,0,0.5615,1
11,4,0,0.607,1
18,2,0,0.503,0
17,11,0,0.204,0
20,11,0,0.522,0
12,11,0,0.22,1
18,8,0,0.386,0
16,4,0,0.3825,0
18,4,0,0.533,0
17,10,0,0.21,0
19,10,0,0.419,0
13,11,0,0.211,0
6,5,0,0.426,0
20,11,0,0.5015,0
20,9,0,0.821,0
21,4,1,0.8895,0
19,10,0,0.439,0
13,3,0,0.378,0
11,6,0,0.643,1
12,10,0,0.2525,1
14,10,0,0.215,1
6,7,0,0.2785,0
11,5,0,0.621,1
12,2,0,0.3535,0
13,11,0,0.1925,0
13,9,0,0.268,1
14,10,0,0.216,0
6,6,0,0.4525,1
16,8,0,0.247,1
13,10,0,0.2435,1
6,10,0,0.223,1
21,8,1,0.9355,0
18,4,0,0.508,0
11,6,0,0.631,1
18,7,0,0.6305,0
4,6,0,0.4525,0
9,11,0,0.298,1
8,10,0,0.2655,1
6,7,0,0.257,0
17,5,0,0.4275,0
17,8,0,0.251,0
19,7,1,0.7715,0
19,7,0,0.7745,0
13,9,0,0.2625,1
6,6,0,0.4535,1
21,10,1,0.8895,0
16,8,1,0.385,1
13,10,1,0.305,1
14,2,1,0.4555,1
5,2,0,0.3565,0
13,3,0,0.4,0
13,10,0,0.24,1
20,6,0,0.784,0
20,3,0,0.7705,0
17,6,0,0.4375,0
17,9,0,0.2255,0
16,3,0,0.3765,0
11,7,0,0.571,1
13,10,0,0.2255,1
14,3,0,0.3645,0
12,5,0,0.396,0
19,11,0,0.3635,0
19,10,0,0.438,0
18,10,0,0.325,0
16,7,0,0.2865,0
14,10,0,0.229,1
18,9,0,0.348,0
13,5,0,0.4225,0
14,10,0,0.2075,0
17,11,0,0.1935,0
12,8,0,0.3315,1
9,5,0,0.537,1
18,10,1,0.357,1
15,7,1,0.4285,1
14,10,0,0.23,1
21,6,1,0.891,0
11,11,0,0.392,1
14,10,0,0.219,0
13,10,0,0.228,1
15,6,0,0.43,0
12,8,0,0.32,1
17,10,0,0.215,0
12,11,0,0.2185,1
8,3,0,0.4355,1
14,5,0,0.416,0
18,10,0,0.326,0
15,2,0,0.349,0
7,9,0,0.2255,1
17,9,0,0.23,0
20,7,0,0.843,0
13,11,0,0.2185,1
20,5,0,0.7685,0
20,10,0,0.5535,0
16,3,0,0.381,0
10,2,0,0.547,1
14,11,0,0.2085,0
12,10,0,0.247,1
11,2,0,0.5875,1
13,10,0,0.236,1
16,3,0,0.3645,0
13,6,0,0.466,0
15,10,0,0.2075,0
12,8,0,0.328,1
8,3,0,0.4405,1
5,6,0,0.4455,1
21,10,1,0.891,0
15,7,0,0.2775,1
10,9,0,0.493,1
16,11,0,0.208,0
20,2,0,0.778,0
10,4,0,0.572,1
20,10,0,0.5495,0
13,8,0,0.293,1
16,11,0,0.194,0
20,10,0,0.543,0
6,10,0,0.2245,0
21,7,1,0.914,0
16,8,0,0.245,1
13,6,0,0.4215,0
10,8,0,0.5595,1
4,2,0,0.371,1
19,10,1,0.442,0
18,10,0,0.3,0
20,8,0,0.8605,0
8,11,0,0.226,1
20,7,0,0.834,0
17,4,0,0.3825,0
19,3,0,0.645,0
9,10,0,0.3315,1
19,10,0,0.4485,0
19,5,0,0.6655,0
6,10,0,0.222,0
18,4,1,0.5215,0
20,6,0,0.791,0
12,5,0,0.3995,0
14,6,0,0.429,0
16,8,1,0.3825,1
21,7,1,0.9205,0
20,6,1,0.7665,0
15,8,0,0.256,1
20,10,0,0.5475,0
14,3,0,0.374,0
15,9,0,0.2325,1
8,7,0,0.4055,1
7,10,0,0.2235,1
14,3,0,0.382,0
13,10,0,0.2175,0
7,3,0,0.4035,1
16,10,1,0.325,1
16,11,0,0.198,0
14,5,0,0.4175,0
12,11,0,0.2005,1
13,9,0,0.256,1
16,7,0,0.272,0
8,10,0,0.254,1
17,8,0,0.2525,0
15,9,0,0.262,0
18,10,1,0.343,1
13,6,0,0.444,0
11,10,0,0.4595,1
12,9,0,0.303,1
19,7,1,0.785,0
20,9,0,0.806,0
14,9,0,0.263,1
21,7,1,0.927,0
12,10,0,0.236,1
13,5,0,0.428,0
20,3,0,0.7585,0
8,2,0,0.408,1
11,5,0,0.608,1
21,3,1,0.87,0
12,5,0,0.422,0
19,10,0,0.432,0
20,2,0,0.7455,0
16,7,1,0.427,1
10,6,0,0.6235,1
20,6,0,0.793,0
17,10,0,0.2275,0
14,10,1,0.3025,1
10,8,0,0.538,1
12,4,0,0.4045,0
13,7,0,0.33,1
18,3,0,0.503,0
16,6,0,0.4495,0
17,5,0,0.427,0
10,9,0,0.4885,1
17,11,0,0.1835,0
15,11,1,0.2655,1
21,11,1,0.6555,0
19,11,0,0.4085,0
12,2,0,0.379,0
15,2,0,0.345,0
15,5,0,0.4135,0
20,4,1,0.772,0
20,10,1,0.5655,0
21,7,1,0.927,0
20,5,1,0.7765,0
12,7,0,0.3365,1
20,6,0,0.777,0
17,11,0,0.1765,0
10,9,0,0.4925,1
20,4,0,0.7835,0
19,4,0,0.636,0
8,4,0,0.4505,1
12,4,0,0.387,0
12,10,0,0.251,1
13,8,0,0.294,1
20,10,0,0.531,0
17,6,0,0.448,0
21,10,1,0.8835,0
13,7,1,0.4345,1
15,7,0,0.278,1
20,11,0,0.508,0
12,10,0,0.254,1
18,10,0,0.33,0
17,10,0,0.212,0
12,9,0,0.293,1
10,5,0,0.6,1
11,9,0,0.519,1
20,7,0,0.841,0
18,7,1,0.6545,0
17,7,0,0.276,0
6,7,0,0.2725,1
11,2,0,0.5835,1
9,9,0,0.356,1
13,11,0,0.209,1
11,5,0,0.6185,1
19,10,0,0.439,0
20,11,0,0.5015,0
12,7,0,0.3455,1
21,2,1,0.892,0
18,4,0,0.5395,0
20,11,0,0.503,0
15,10,0,0.1965,0
13,6,0,0.447,0
16,10,0,0.203,0
15,4,0,0.406,0
13,10,0,0.2365,1
10,6,0,0.6165,1
8,2,0,0.403,1
20,10,0,0.537,0
20,6,0,0.7775,0
14,6,0,0.452,0
12,3,0,0.369,1
20,3,0,0.769,0
18,10,1,0.3295,0
14,10,0,0.219,1
11,10,0,0.4655,1
12,2,0,0.3655,1
21,10,1,0.889,0
8,6,0,0.4925,1
12,6,0,0.4495,0
11,10,0,0.478,1
13,4,0,0.4085,0
16,2,1,0.469,1
15,6,0,0.45,0
21,9,1,0.9405,0
12,11,0,0.2095,1
20,10,0,0.548,0
14,6,0,0.433,0
19,2,0,0.613,0
15,5,1,0.525,1
12,7,0,0.362,1
13,10,0,0.239,1
4,2,0,0.359,0
9,5,0,0.522,1
6,4,0,0.3985,0
15,3,0,0.379,0
17,2,0,0.362,0
15,10,0,0.228,0
5,10,0,0.216,1
21,10,1,0.889,0
14,6,1,0.52,1
14,6,0,0.4335,0
8,10,0,0.2775,1
14,8,0,0.2875,1
13,8,0,0.302,1
8,9,0,0.2825,1
9,10,0,0.314,1
20,10,0,0.556,0
12,2,0,0.3555,0
13,10,0,0.235,1
13,10,0,0.233,1
16,10,0,0.212,0
12,5,0,0.4155,0
7,2,0,0.367,1
12,10,0,0.25,1
12,10,0,0.237,1
11,4,0,0.6145,1
17,10,0,0.213,0
18,10,0,0.3205,0
13,10,0,0.243,1
9,4,0,0.5245,1
20,10,0,0.547,0
19,10,0,0.4325,0
10,6,0,0.599,1
13,10,0,0.2375,1
10,10,0,0.378,1
15,7,0,0.267,1
13,6,0,0.426,0
18,10,0,0.3135,0
19,10,1,0.439,0
14,10,1,0.317,1
15,10,0,0.213,0
19,2,0,0.625,0
12,10,0,0.273,1
18,6,0,0.5615,0
10,10,0,0.4065,1
20,2,0,0.7615,0
8,2,0,0.425,1
18,8,1,0.4315,1
17,6,0,0.4545,0
19,8,0,0.75,0
11,10,0,0.4705,1
17,10,0,0.225,0
15,10,0,0.2195,0
17,10,1,0.3005,1
12,2,0,0.3575,1
13,4,0,0.402,0
20,5,0,0.7865,0
15,10,0,0.2165,0
12,10,0,0.237,1
13,6,0,0.4455,0
16,2,0,0.366,0
6,3,0,0.377,0
16,10,1,0.307,1
15,2,0,0.3625,0
16,8,0,0.259,0
15,3,1,0.47,1
12,6,0,0.4575,0
16,2,0,0.3725,0
9,10,0,0.3125,1
20,10,0,0.5425,0
19,4,0,0.674,0
12,10,0,0.243,1
21,6,1,0.8925,0
21,6,1,0.892,0
19,10,0,0.439,0
19,10,0,0.445,0
15,7,0,0.2745,1
16,11,0,0.2,0
10,3,0,0.5535,1
17,6,0,0.436,0
13,3,0,0.3705,0
5,8,0,0.256,1
12,4,0,0.3965,0
11,10,0,0.487,1
13,2,0,0.3635,0
18,5,0,0.556,0
14,2,0,0.366,0
17,2,0,0.369,0
16,8,1,0.4,1
12,8,0,0.2935,1
13,4,0,0.3985,0
16,10,1,0.3255,1
20,9,0,0.806,0
20,5,0,0.7865,0
14,11,0,0.2075,0
13,10,0,0.2255,1
18,11,0,0.2315,0
7,2,0,0.359,1
17,10,0,0.198,0
11,10,0,0.484,1
8,5,0,0.4505,1
11,7,0,0.5895,1
17,10,0,0.2145,0
14,3,0,0.388,0
13,10,1,0.3,1
14,10,0,0.2285,1
17,10,0,0.21,0
11,7,0,0.589,1
8,9,0,0.2835,1
17,8,0,0.235,0
17,7,0,0.2705,0
17,10,0,0.209,0
13,10,0,0.212,1
16,8,0,0.261,0
14,11,0,0.192,0
6,11,0,0.2,0
5,6,0,0.4505,0
14,5,1,0.518,1
17,6,0,0.436,0
7,3,0,0.3995,1
17,10,0,0.2125,0
17,10,0,0.1995,0
18,6,1,0.5535,0
20,10,1,0.569,0
10,5,0,0.5905,1
20,4,0,0.7705,0
12,10,0,0.262,1
18,10,0,0.322,0
18,7,0,0.633,0
21,11,1,0.6395,0
17,7,0,0.274,0
8,7,0,0.408,1
21,2,1,0.874,0
19,10,0,0.431,0
15,10,1,0.3195,1
19,2,0,0.6305,0
17,9,1,0.3455,1
14,10,0,0.213,1
12,7,0,0.3485,1
20,8,0,0.862,0
10,9,0,0.5155,1
11,5,0,0.6125,1
13,11,0,0.1995,0
20,10,0,0.5705,0
20,10,0,0.547,0
12,10,0,0.252,1
15,7,0,0.2755,1
13,5,0,0.4015,0
12,8,0,0.3035,1
19,11,0,0.3815,0
14,10,0,0.212,0
20,5,0,0.792,0
16,10,0,0.204,0
13,10,0,0.2585,1
19,10,1,0.4265,0
12,9,0,0.282,1
17,10,0,0.227,0
15,8,0,0.244,1
13,10,0,0.234,1
7,10,0,0.2475,1
6,8,0,0.245,1
6,7,0,0.278,0
7,5,0,0.4335,1
16,5,0,0.425,0
15,10,0,0.2015,0
17,6,0,0.44,0
17,10,1,0.318,1
18,3,0,0.501,0
7,6,0,0.4535,1
15,10,0,0.22,0
13,10,0,0.212,1
19,7,0,0.7675,0
18,10,0,0.311,0
12,8,0,0.309,1
17,5,1,0.5135,1
19,7,1,0.7795,0
12,9,0,0.2935,1
16,8,0,0.246,0
18,7,0,0.6025,0
20,7,0,0.8355,0
13,8,0,0.2885,1
18,11,0,0.23,0
10,10,0,0.385,1
12,8,0,0.314,1
19,9,0,0.4695,0
15,10,0,0.223,0
13,10,0,0.239,1
17,6,0,0.4575,0
17,4,0,0.4165,0
9,5,0,0.5175,1
13,9,0,0.2605,1
18,11,1,0.28,1
10,3,0,0.548,1
11,10,0,0.489,1
12,9,0,0.2665,1
12,10,0,0.2485,1
12,11,0,0.2235,1
8,10,0,0.258,1
9,10,0,0.3325,1
6,4,0,0.4115,0
13,9,0,0.267,1
17,4,0,0.407,0
19,11,1,0.3945,0
18,8,0,0.3805,0
13,8,0,0.286,1
12,10,0,0.2585,1
20,9,0,0.8225,0
15,3,0,0.3795,0
21,7,1,0.9315,0
11,10,0,0.48,1
10,5,0,0.6085,1
13,6,0,0.4405,0
17,10,0,0.1975,0
9,10,0,0.3235,1
18,10,1,0.3275,1
11,10,0,0.4775,1
11,4,0,0.6135,1
15,10,0,0.216,0
17,3,0,0.3695,0
16,11,0,0.201,0
14,11,0,0.1945,0
18,2,0,0.479,0
12,8,0,0.3305,1
18,11,0,0.2585,0
9,7,0,0.4795,1
18,5,0,0.5265,0
18,10,0,0.307,0
13,10,0,0.2475,1
18,5,1,0.569,0
9,11,0,0.289,1
6,3,0,0.3775,1
16,9,0,0.2355,0
16,9,0,0.218,0
14,9,0,0.2465,1
20,10,0,0.5555,0
20,8,1,0.8605,0
19,11,1,0.3965,0
12,11,0,0.233,1
11,10,0,0.482,1
14,7,0,0.288,1
11,3,0,0.591,1
14,10,1,0.325,1
13,10,0,0.2335,1
19,7,0,0.7785,0
9,5,0,0.537,1
14,6,0,0.425,0
4,5,0,0.4255,1
12,9,0,0.295,1
16,6,0,0.4475,0
17,3,0,0.3745,0
12,9,0,0.274,1
14,10,0,0.207,1
12,11,0,0.2195,1
15,10,0,0.2155,0
15,10,0,0.2225,0
18,11,0,0.2415,0
17,10,0,0.215,0
14,3,0,0.3785,0
16,8,0,0.247,0
13,10,0,0.254,1
16,6,0,0.449,0
16,10,0,0.2145,0
14,11,0,0.204,0
13,2,0,0.361,0
14,7,0,0.304,1
9,10,0,0.3225,1
18,2,0,0.4865,0
8,11,0,0.246,1
18,9,0,0.343,0
17,3,0,0.3955,0
10,2,0,0.5465,1
15,10,0,0.2045,0
20,8,0,0.847,0
18,10,0,0.3105,0
20,10,0,0.5365,0
17,10,0,0.206,0
16,10,0,0.217,0
12,7,0,0.345,1
18,2,0,0.493,0
15,6,0,0.431,0
17,8,0,0.244,0
13,11,0,0.2055,0
16,6,0,0.4385,0
16,10,0,0.203,0
20,6,0,0.785,0
18,2,0,0.489,0
19,3,0,0.6205,0
16,10,0,0.2195,0
17,10,0,0.2075,0
18,5,0,0.535,0
19,10,0,0.4515,0
6,10,0,0.219,0
18,5,0,0.544,0
13,10,0,0.2435,1
7,10,0,0.2215,0
6,6,0,0.46,1
19,11,0,0.389,0
19,9,0,0.472,0
10,10,0,0.3955,1
8,7,0,0.421,1
15,8,0,0.2655,1
12,3,0,0.38,0
17,10,0,0.2115,0
16,10,0,0.205,0
18,10,0,0.311,0
13,10,0,0.238,1
13,10,0,0.2205,1
16,2,0,0.344,0
15,11,0,0.2105,0
17,4,1,0.4875,1
17,8,1,0.381,1
11,10,0,0.4605,1
18,6,0,0.5745,0
14,8,1,0.39,1
20,8,0,0.8635,0
20,7,0,0.8415,0
19,9,0,0.457,0
20,7,0,0.847,0
18,10,1,0.353,1
21,9,1,0.938,0
18,10,0,0.3325,0
18,6,1,0.5585,1
6,3,0,0.381,0
8,10,0,0.276,1
20,7,0,0.855,0
20,3,0,0.7515,0
21,5,1,0.898,0
20,7,0,0.851,0
21,10,1,0.892,0
8,8,0,0.332,1
16,9,0,0.2345,0
12,2,0,0.3635,0
11,3,0,0.5825,1
11,8,0,0.566,1
16,3,0,0.38,0
20,7,0,0.857,0
14,5,0,0.414,0
13,2,0,0.359,0
8,8,0,0.3225,1
19,10,1,0.4225,0
12,6,0,0.4305,0
20,5,0,0.767,0
13,8,0,0.3085,1
11,10,0,0.477,1
12,10,0,0.256,1
18,10,0,0.311,0
12,4,0,0.409,0
7,10,0,0.2315,1
17,3,0,0.3745,0
18,6,0,0.556,0
12,4,0,0.4015,0
20,5,1,0.7815,0
12,8,0,0.289,1
14,7,0,0.319,1
14,6,0,0.436,0
16,4,0,0.399,0
18,10,1,0.347,1
21,2,1,0.872,0
17,6,1,0.5215,1
13,9,0,0.2615,1
13,2,0,0.3505,0
7,4,0,0.421,1
18,10,1,0.334,1
13,6,0,0.417,0
13,7,0,0.334,1
9,11,0,0.2925,1
18,5,0,0.532,0
13,10,0,0.239,1
12,10,0,0.243,1
21,5,1,0.8935,0
15,11,0,0.2045,0
6,5,0,0.4195,1
15,4,1,0.482,1
14,8,0,0.2855,1
17,10,0,0.2135,0
8,10,0,0.258,1
14,5,0,0.4115,0
12,11,0,0.2155,1
10,11,0,0.357,1
19,4,0,0.638,0
9,5,0,0.5435,1
21,10,1,0.8835,0
20,10,0,0.529,0
14,3,0,0.3835,0
21,4,1,0.8745,0
16,5,0,0.413,0
21,4,1,0.8795,0
19,2,0,0.6285,0
7,3,0,0.385,0
7,5,0,0.4245,1
18,10,1,0.334,1
8,11,0,0.237,1
12,7,0,0.329,1
14,6,0,0.4295,0
15,2,0,0.376,0
10,9,0,0.5105,1
18,10,0,0.317,0
5,10,0,0.225,1
17,9,1,0.371,1
8,3,0,0.454,1
11,3,0,0.6045,1
14,2,1,0.4525,1
15,2,0,0.3665,0
14,11,0,0.193,0
6,7,0,0.2765,0
14,6,0,0.4445,0
16,3,0,0.3755,0
21,11,1,0.649,0
18,5,0,0.5485,0
14,10,0,0.226,0
14,10,0,0.2325,1
15,9,1,0.36,1
18,8,0,0.3805,0
17,7,0,0.249,0
11,4,0,0.5935,1
9,10,0,0.3345,1
11,10,0,0.463,1
18,2,0,0.4965,0
19,6,0,0.6505,0
17,8,0,0.235,0
11,5,0,0.63,1
14,8,0,0.294,1
18,2,0,0.475,0
8,10,0,0.238,1
15,10,0,0.2195,0
12,10,0,0.232,1
19,10,0,0.4475,0
13,10,0,0.228,1
17,3,0,0.3755,0
19,2,0,0.6165,0
17,8,0,0.241,0
8,11,0,0.218,1
20,4,1,0.789,0
12,2,0,0.355,0
14,4,0,0.39,0
15,10,0,0.213,0
5,4,0,0.402,1
20,7,0,0.8555,0
14,6,0,0.4455,0
21,3,1,0.875,0
20,2,1,0.7495,0
12,10,0,0.2555,1
11,6,0,0.635,1
15,9,0,0.2405,1
15,5,0,0.4145,0
12,11,0,0.213,1
10,3,0,0.582,1
17,10,0,0.2025,0
10,5,0,0.591,1
18,2,0,0.4975,0
8,2,0,0.409,1
12,10,0,0.258,1
12,10,0,0.256,1
19,6,0,0.672,0
8,9,0,0.3025,1
9,8,0,0.4475,1
14,9,1,0.3635,1
14,11,0,0.196,0
15,11,0,0.193,0
14,10,0,0.2155,1
15,6,0,0.424,0
12,7,0,0.3415,1
5,10,0,0.213,0
12,3,0,0.373,0
13,5,1,0.488,1
21,8,1,0.9345,0
10,10,0,0.3795,1
17,11,0,0.207,0
10,10,0,0.3795,1
13,3,0,0.3955,0
12,10,0,0.2525,1
13,10,0,0.2445,1
10,2,0,0.5845,1
20,4,0,0.7485,0
21,9,1,0.938,0
20,10,0,0.5485,0
6,7,0,0.2645,1
19,3,0,0.635,0
14,8,0,0.291,1
12,7,0,0.35,1
20,5,0,0.7715,0
4,4,0,0.4125,0
7,2,0,0.377,0
18,4,0,0.528,0
17,6,1,0.515,1
10,8,0,0.5155,1
21,5,1,0.8905,0
13,8,1,0.401,1
17,5,0,0.408,0
13,10,0,0.244,1
10,2,0,0.5395,1
13,2,0,0.364,0
13,3,0,0.3555,0
13,7,0,0.3145,1
10,3,0,0.5755,1
16,10,0,0.1835,1
19,11,0,0.3665,0
16,10,1,0.324,1
20,10,0,0.5585,0
13,5,1,0.5135,1
16,9,0,0.2225,0
13,5,0,0.422,0
7,8,0,0.27,1
18,10,0,0.3215,0
15,7,0,0.275,1
13,5,0,0.4195,0
12,11,0,0.2195,1
19,2,0,0.6235,0
13,5,0,0.4005,0
18,2,0,0.4895,0
8,7,0,0.427,1
18,8,1,0.4165,1
17,10,0,0.2115,0
11,10,0,0.486,1
13,3,1,0.488,1
14,5,0,0.418,0
14,10,0,0.2275,0
9,10,0,0.3095,1
20,2,0,0.749,0
21,2,1,0.8895,0
14,10,0,0.229,1
17,5,0,0.4245,0
18,10,0,0.348,0
19,10,0,0.437,0
10,10,0,0.415,1
16,10,0,0.236,0
17,11,0,0.2,0
16,6,0,0.4505,0
20,9,0,0.8455,0
12,10,0,0.236,1
16,2,0,0.354,0
12,10,0,0.244,1
15,8,0,0.2535,1
15,10,0,0.213,0
12,10,0,0.2545,1
14,3,0,0.3705,0
20,3,0,0.739,0
15,2,0,0.3475,0
14,4,1,0.4665,1
20,7,0,0.8355,0
13,10,0,0.244,1
14,8,0,0.273,1
14,10,0,0.2125,1
20,7,0,0.849,0
17,8,0,0.2425,0
17,7,0,0.285,0
13,10,0,0.2375,1
21,5,1,0.896,0
12,5,0,0.4125,0
19,8,0,0.724,0
17,10,0,0.2135,0
12,11,0,0.1995,1
19,5,0,0.658,0
16,10,0,0.216,0
9,4,0,0.5315,1
15,4,0,0.398,0
10,5,0,0.599,1
11,10,0,0.467,1
20,5,0,0.772,0
19,10,0,0.432,0
10,10,0,0.3805,1
20,5,0,0.772,0
17,5,0,0.4235,0
13,7,0,0.3355,1
14,11,0,0.203,0
13,8,0,0.3065,1
15,2,0,0.357,0
17,7,1,0.4405,1
19,6,0,0.6625,0
21,10,1,0.881,0
18,10,0,0.3315,0
8,4,0,0.453,1
7,6,0,0.4605,0
14,9,0,0.254,1
7,5,0,0.4105,1
13,4,0,0.392,0
13,10,0,0.2325,1
17,7,1,0.4465,1
21,9,1,0.939,0
17,10,0,0.2095,0
20,6,0,0.774,0
17,11,0,0.1985,0
21,9,1,0.9405,0
10,10,0,0.3845,1
18,3,0,0.5145,0
13,10,0,0.226,1
19,6,0,0.6675,0
17,3,1,0.4655,1
20,11,1,0.496,0
13,10,0,0.228,1
14,10,1,0.321,1
20,11,1,0.5225,0
20,11,1,0.5135,0
17,9,1,0.3655,1
20,5,1,0.763,0
13,8,0,0.29,1
12,6,0,0.427,0
18,10,0,0.3275,0
12,7,0,0.343,1
13,3,0,0.383,0
14,2,0,0.352,0
21,11,1,0.621,0
20,3,0,0.7525,0
16,2,0,0.3495,0
16,2,0,0.3535,0
8,6,0,0.4855,1
14,6,0,0.43,0
19,5,0,0.644,0
10,2,0,0.5425,1
13,7,0,0.3395,1
17,3,0,0.377,0
17,3,0,0.3725,0
18,10,0,0.333,0
17,2,1,0.47,1
11,6,0,0.6485,1
17,3,0,0.3855,0
20,8,0,0.874,0
19,7,0,0.7525,0
12,10,0,0.2655,1
17,10,0,0.2055,0
14,2,0,0.358,0
15,10,0,0.2225,0
18,11,0,0.2705,0
11,10,0,0.4555,1
18,3,0,0.4815,0
19,10,0,0.438,0
12,8,0,0.3335,1
12,10,0,0.2705,1
12,7,0,0.3295,1
20,10,0,0.549,0
20,5,0,0.782,0
12,10,0,0.234,1
13,3,0,0.3845,0
8,3,0,0.4245,1
20,8,0,0.854,0
13,10,0,0.237,1
20,6,0,0.7835,0
12,4,0,0.3855,1
7,10,0,0.2175,1
20,9,0,0.829,0
4,10,0,0.211,1
19,8,0,0.711,0
12,8,0,0.304,1
14,10,0,0.2115,1
8,6,0,0.499,1
16,4,0,0.4105,0
12,10,0,0.2495,1
12,10,0,0.2625,1
12,7,0,0.334,1
10,10,0,0.4125,1
12,5,0,0.422,0
10,7,0,0.5535,1
16,11,0,0.2185,0
17,7,0,0.263,0
19,6,0,0.662,0
